"log_diff_df.Date","BNB_BTC","BNB_ETH","BTC_ETH"
2020-08-31,4.99130430815432,9.14334732069204,7.32336985653616
2020-09-01,4.73307553172651,8.38725153365992,6.94065658420839
2020-09-02,5.88419927752501,12.3404680127946,8.07005569506557
2020-09-03,5.36720275320537,11.4905777296655,9.38141018022526
2020-09-04,26.2527151371833,36.8690157771961,19.3637825896982
2020-09-05,23.4695978385938,32.7350683071279,17.902719634283
2020-09-06,22.9912965318002,37.3503125145001,19.8793609610073
2020-09-07,25.7637440754116,44.1083351308391,18.4492755749838
2020-09-08,23.0352867546084,39.1781173001738,17.2799341362247
2020-09-09,20.7342352530231,35.2619895258579,16.8488269808737
2020-09-10,19.1028888377854,32.956175587837,15.8484683953148
2020-09-11,17.1295537951992,29.8245476014695,15.205298407975
2020-09-12,15.5857668743245,27.0463832148167,14.1639696860577
2020-09-13,16.6153671185664,29.9475542385844,13.3740542468417
2020-09-14,16.2849338768997,28.3977754676862,12.7019136635407
2020-09-15,14.9279820320663,25.5372782509572,12.477147019339
2020-09-16,15.8216472994207,29.8043816190798,11.6372212959735
2020-09-17,14.2622306950421,26.5432504698376,10.8639611068514
2020-09-18,12.9779865454559,23.9476637870963,10.3829636106448
2020-09-19,11.7497332827737,21.3892945812614,9.73933437254947
2020-09-20,10.6172891606841,19.1699575013388,9.17469703373129
2020-09-21,10.1081668791347,18.2572761962292,9.10532752511754
2020-09-22,14.9755103499522,26.7318418967188,11.563551424226
2020-09-23,13.571531899918,23.9695718481931,10.8019186784567
2020-09-24,13.2595048413266,23.9895783297409,11.3601351234259
2020-09-25,13.9349655174167,25.3049145747184,12.5837058868865
2020-09-26,12.540353404802,22.6259998587581,11.7446992780388
2020-09-27,11.9355538120396,21.2832667705887,10.9821180946433
2020-09-28,10.7908011698199,19.0516512659741,10.326243422082
2020-09-29,9.79934232729145,17.1438514455217,9.74013236074529
2020-09-30,10.0669323427872,17.1875665016872,9.28887997132986
2020-10-01,9.14884614434277,15.4966898030722,8.73255913274342
2020-10-02,9.46129482070172,15.6119265482863,8.42090178660694
2020-10-03,8.68397655443667,14.2682620245354,8.12670539131658
2020-10-04,7.9762174569301,13.021611747593,7.68667400714678
2020-10-05,7.58124328942139,12.2131134824369,7.43142861744661
2020-10-06,6.89723397242488,11.0355965343831,7.07945285660915
2020-10-07,6.9699636638843,11.1896698415449,7.29102028392749
2020-10-08,6.38800668620833,10.1245955871644,6.91369984566475
2020-10-09,5.87917945334737,9.20835264774822,6.93341582708624
2020-10-10,5.62237635759301,8.9887849772604,6.86547409875574
2020-10-11,5.21310746453556,8.20064317848999,6.7747348252309
2020-10-12,4.82593236805056,7.48832252665837,6.4621145702682
2020-10-13,5.82900223587163,9.43681249886856,6.43155746681634
2020-10-14,5.36337068390599,8.55684458490201,6.16813631383814
2020-10-15,4.96066610631793,7.79053720188071,5.90016131805897
2020-10-16,4.68534444480914,7.14500906886268,5.62916346436086
2020-10-17,5.14646170032451,7.91603298530563,5.81585503106538
2020-10-18,4.7716365238845,7.23033112773234,5.56675048110125
2020-10-19,4.54580221744993,6.85542068642954,5.54617777194516
2020-10-20,4.04205496904199,6.46183635804704,5.35524878223473
2020-10-21,3.85125755926324,7.30867163868721,4.96677683326061
2020-10-22,4.60996174254282,7.67175820800773,6.8709345600218
2020-10-23,4.63272407788244,8.36511964891451,7.05043987211829
2020-10-24,4.28961428941982,7.63709262038966,6.67811040004536
2020-10-25,3.98844013999976,6.99177655794937,6.37992997179398
2020-10-26,3.89560837923037,6.77433920619864,6.16102168101786
2020-10-27,3.76646981059398,6.03875125210025,5.95918426312561
2020-10-28,3.93259247030397,5.86693795724385,6.37502180210309
2020-10-29,4.63997321427544,6.85459080466997,6.83813734538939
2020-10-30,4.30454485108729,6.52302094985459,6.45401211330514
2020-10-31,4.37850002618761,7.22207721263291,6.11168040243279
2020-11-01,4.04707975328727,6.61874703253582,5.84648656693887
2020-11-02,3.77719859342905,6.09963456348223,5.55210252120297
2020-11-03,3.9127124786577,6.44560556236189,5.65886175463865
2020-11-04,3.32093413843733,6.21288970526869,5.58733061650575
2020-11-05,3.12005458866814,5.74145187734622,5.43904160204703
2020-11-06,4.50179225884426,5.98529349674032,7.45510686440597
2020-11-07,4.47735040182038,8.64056596160057,7.17491780995771
2020-11-08,5.32969579402018,9.38422343349697,7.66414596319293
2020-11-09,5.32937768907945,9.06880944504505,8.07798130726719
2020-11-10,4.9757418050631,8.47415589311243,7.72307467843434
2020-11-11,4.57973850671528,7.74607962300033,7.25138629989627
2020-11-12,4.20234937491242,7.0754276016157,7.21918103619045
2020-11-13,3.8002578747793,6.61892614441373,6.87764712311844
2020-11-14,3.56867906438058,6.38196057001641,6.50092167668623
2020-11-15,3.43511537068459,6.15647148522363,6.4208683101692
2020-11-16,3.31817160349314,6.00745417663255,6.28710968750446
2020-11-17,3.34615353260204,5.7018094442891,6.60526010285927
2020-11-18,3.86524994400375,6.00005403017363,7.5859910037039
2020-11-19,3.65727090665012,5.78794972527726,7.12852055882514
2020-11-20,3.43450700846407,5.42860233059582,6.76583553374919
2020-11-21,4.11133759251608,6.80950943537732,8.48051069942303
2020-11-22,4.53105637810133,10.0635055831807,8.60632636344703
2020-11-23,4.29759156052917,9.18198330058972,8.05386835542786
2020-11-24,4.13767608408515,10.3634101685092,7.96676688779305
2020-11-25,7.71922952807414,12.1942719200814,7.72567382254485
2020-11-26,8.91186670892949,14.8502247643056,8.12508370980851
2020-11-27,15.8946046965725,22.687266356873,13.1876138229348
2020-11-28,14.2028349596712,20.2561032778782,12.2686663713568
2020-11-29,13.2316109346833,18.7059940375769,12.0290711906974
2020-11-30,12.4359485576234,18.4204890095605,12.3165103004827
2020-12-01,13.8833760898349,18.9693780142694,14.9084056934883
2020-12-02,13.8944824629697,18.7254698627967,15.3195563744453
2020-12-03,12.4623857348632,16.7684127279181,14.353091616394
2020-12-04,11.2522083406277,15.2936415022867,13.4811277889895
2020-12-05,12.1083958271198,17.6171575675346,14.5384733140273
2020-12-06,11.1067570630784,16.3793333605918,13.9960869129884
2020-12-07,9.98432374854235,14.7006427763123,13.0405506790542
2020-12-08,9.06587654736811,13.3370362203558,12.2535604129653
2020-12-09,10.7681111998161,15.7784517449172,13.2800288172698
2020-12-10,9.7439665847932,14.3701170411019,12.4562358184183
2020-12-11,9.00369367299695,13.275177060196,11.8022429479891
2020-12-12,8.34621243658351,12.3596732132995,11.2651133443599
2020-12-13,8.35236922415582,12.0421885741754,11.4517072997148
2020-12-14,8.26439407714899,12.1355631639757,11.1404127375863
2020-12-15,7.86692106492251,11.3021468937425,10.3788202781649
2020-12-16,7.19527518581884,10.333521574438,9.71334529136705
2020-12-17,8.69604513470281,11.2993011729112,13.5198974008282
2020-12-18,8.00819867575834,10.2636393546899,13.2775424667122
2020-12-19,7.48205080947959,9.6110025191828,12.3422906699733
2020-12-20,9.25789838306474,10.7221770883342,11.6633363949351
2020-12-21,8.51008650061864,9.73238724447158,11.1240183346584
2020-12-22,9.84669810384219,11.8832489088055,11.3544118454433
2020-12-23,9.96073886706797,11.8729998891895,11.5766928146309
2020-12-24,10.9217605578792,15.4872195378658,12.2224699098858
2020-12-25,10.2369768121524,14.8154694465253,11.6528382222755
2020-12-26,9.91053891151353,13.7857912030027,11.5759327594091
2020-12-27,9.72288350571535,12.5429940482043,11.718085401057
2020-12-28,8.78563861002146,11.6724096536223,10.9514500073873
2020-12-29,9.98919381259139,14.2714886651286,11.6245855995081
2020-12-30,11.2076098955426,15.4093859014129,10.8887298141515
2020-12-31,10.1131477737293,13.8411704676716,11.2564369545043
2021-01-01,9.29465952969456,13.0197365742157,10.5841464139516
2021-01-02,8.43670601820711,11.7238150375035,9.8423247617153
2021-01-03,8.61039836629636,11.1580708885426,12.5006263359699
2021-01-04,9.65347237219782,22.998376199027,15.9235912585892
2021-01-05,8.71583954102031,21.2173739469209,14.9592797665664
2021-01-06,8.63368043173912,19.6739852186066,15.8036374539479
2021-01-07,8.53887352030159,18.6463386924522,18.2175326496933
2021-01-08,9.06369691500872,17.3396188126063,17.7993542624754
2021-01-09,8.23814964201299,16.171977498565,16.4801156140769
2021-01-10,7.54015111369091,15.5601554126083,15.2423960926017
2021-01-11,7.84478844519013,14.7288865730592,14.5750168405514
2021-01-12,13.9076920576855,26.6631479461613,19.3517212039764
2021-01-13,12.8729108036897,24.1544455713335,19.1009856884389
2021-01-14,14.4025407064306,24.2272689301076,21.3820512760279
2021-01-15,14.3169527208351,24.5379961767853,21.7814564525685
2021-01-16,13.7985579855451,22.7975148281764,21.7462392295415
2021-01-17,12.8303347547241,22.7574475980356,20.0357061667634
2021-01-18,12.6650077098046,22.5936517342786,18.4874133999562
2021-01-19,11.3581961623066,20.2023455656932,17.396894492579
2021-01-20,11.9638994066809,18.7225725947487,16.0931329364223
2021-01-21,10.765374304607,16.7799739043845,14.8934383258277
2021-01-22,19.8640362664723,31.5128211724505,31.5297735768036
2021-01-23,19.5565167019634,31.4071760024588,31.8661983886318
2021-01-24,17.4311818153474,27.9451131833524,29.2862936712705
2021-01-25,15.6978480493526,27.274500882969,28.5596217660566
2021-01-26,14.0037240139759,24.5252751635728,26.3440074122901
2021-01-27,12.5154346617605,21.9675235060114,24.2994449515063
2021-01-28,12.4908440152087,21.6358695435605,26.0927065586285
2021-01-29,13.6144742125024,21.3525830399797,27.8072520340789
2021-01-30,12.3315606759368,19.3494361782273,25.9876952906994
2021-01-31,11.7391539962751,18.409500896258,23.8613720819943
2021-02-01,10.7836521703018,16.8843939331677,22.8792864107429
2021-02-02,14.4390737862231,24.9011267183972,21.3851340240611
2021-02-03,13.3845427706507,23.3209333342491,23.8655971664113
2021-02-04,12.7358812565417,22.2265676596712,25.3317267975188
2021-02-05,12.1145206805393,20.9273386339195,23.7082167141535
2021-02-06,18.9425423184049,34.2556049270266,23.5666571172611
2021-02-07,18.9577554288285,32.1100379063463,21.7678436200717
2021-02-08,17.6517089573719,30.3181988667359,20.3518078735996
2021-02-09,31.1740663727332,36.1324478000686,27.5189472774901
2021-02-10,39.6488806189195,47.6448961791431,25.2265430008125
2021-02-11,38.7430748994531,48.3109400172955,23.1828693243452
2021-02-12,35.476620818929,43.1437029678484,23.4021189119228
2021-02-13,32.0287504254554,40.1076947239812,21.4584078415888
2021-02-14,28.508470460405,35.8294362534104,19.7225667407799
2021-02-15,25.6412553713658,31.9700656475882,18.1527833917523
2021-02-16,23.3186619506719,29.0657345632949,16.8866577105696
2021-02-17,20.8567382982171,25.9983222528676,15.622218399102
2021-02-18,29.3234552770631,33.4633686265773,15.6515696617696
2021-02-19,29.2517694035154,38.7856845204025,14.6400632327964
2021-02-20,67.317580338191,61.5901631604221,15.3964511824817
2021-02-21,62.5675911878473,57.5162799935161,14.3626202441863
2021-02-22,56.9772925071355,51.8444930662706,13.2581701391351
2021-02-23,53.6144367172795,50.1127801242823,14.7362876569028
2021-02-24,58.2466510030378,56.393902048604,22.1172295037788
2021-02-25,52.2812124885964,51.331259946455,20.3996298147042
2021-02-26,48.6845782911429,50.0307024264024,21.3943301763249
2021-02-27,44.207830358092,46.0413710767491,20.177362779371
2021-02-28,39.2055698952451,41.1212427407068,18.5669493927737
2021-03-01,35.8657714973131,38.0145580416377,17.4452667007405
2021-03-02,42.9348585896956,45.6687562737794,21.2993743872679
2021-03-03,38.5928015648558,42.0787942304184,20.0623063269184
2021-03-04,34.4696420499653,37.9169445141593,19.3609989309305
2021-03-05,31.9382158565859,34.5616764934793,18.4075404608762
2021-03-06,28.3885224561894,31.0446211758079,16.9502362121303
2021-03-07,25.2332548454637,28.5949103226813,16.0913893675075
2021-03-08,24.2653243009271,27.463155538986,16.2287895834117
2021-03-09,21.796623228938,25.2370574679866,16.1517395761832
2021-03-10,28.3793552475163,29.2940340421761,15.6265573394786
2021-03-11,25.2215429784656,26.9653774761367,14.321371961178
2021-03-12,23.0460287383822,24.4083755035196,13.4209691691829
2021-03-13,22.1391187382425,24.6442825407785,12.7031891920039
2021-03-14,21.3953209748341,24.1526561538538,14.557160725807
2021-03-15,20.2545328278489,22.9062258439017,14.316949279628
2021-03-16,19.9089699121573,21.5102977182985,14.7240312494423
2021-03-17,17.9409744481321,19.3312810967158,13.7399286750243
2021-03-18,17.0024586699869,17.8070424894023,12.9734195220294
2021-03-19,15.7073523732744,16.6141300781458,12.4281361450163
2021-03-20,14.0433644893162,14.9654051445703,11.5800711890043
2021-03-21,12.5816084481727,13.4776528697888,10.7715019356295
2021-03-22,11.3201412380414,12.1814704034376,10.1722494285923
2021-03-23,11.9800531689049,12.8369313743343,11.8336027334259
2021-03-24,10.7517720018095,11.6055383106032,11.0006861068631
2021-03-25,10.5959140219632,11.7690203231085,11.693234001172
2021-03-26,11.1750447633181,11.5867980496469,10.9448681729109
2021-03-27,14.4603826612283,14.8296395386655,13.0165466519066
2021-03-28,14.110811260172,14.4151896821256,12.1930582944989
2021-03-29,12.619704094468,12.9896679833997,11.3420834987827
2021-03-30,11.8364129748643,13.0166137358629,12.0206448837012
2021-03-31,14.5568783249768,15.4474086745521,11.38643905702
2021-04-01,13.0920741004484,13.8321047125045,10.8853516197042
2021-04-02,13.2726233543956,15.2112865029865,10.194061413327
2021-04-03,12.048646948258,15.1200513082952,10.4335549236634
2021-04-04,11.9785296610498,15.6247203411301,10.7857056073004
2021-04-05,12.1534771485728,16.0491891396792,10.3152458955557
2021-04-06,12.0044942959905,15.6330207872291,9.87987356573045
2021-04-07,11.2765937661372,15.8867265474712,9.24280502794517
2021-04-08,11.7571875336586,17.3406709289256,10.0185774966709
2021-04-09,13.3836815484529,19.8349966354862,10.3166841190735
2021-04-10,13.2751911556315,19.2370003434214,9.65480729780498
2021-04-11,12.8172786014639,18.3473661734185,9.71309663462183
2021-04-12,13.2375786893129,18.9728452231942,9.12630696686315
2021-04-13,13.8792793979809,19.6798204546865,8.56908133757055
2021-04-14,11.3658023781983,16.9042592147372,11.4370793921396
2021-04-15,10.4265800644168,15.3512120043686,10.597528555521
2021-04-16,9.46976595142764,13.8477288594016,10.1022457406914
2021-04-17,9.98362630044752,14.3416291761509,10.1546269055578
2021-04-18,9.09996433399073,13.1534743303697,10.3807633792356
2021-04-19,11.264598751965,13.7800863264575,11.4113653955877
2021-04-20,10.2132575571063,12.2777018975031,10.930808062535
2021-04-21,12.4399699322564,20.3559421742792,11.076250019319
2021-04-22,12.8034693595963,18.4527704597575,10.183939078111
2021-04-23,13.7795979225186,17.1772648856055,9.48622507191516
2021-04-24,12.4185277397467,15.480485820955,8.98661141503046
2021-04-25,12.1004569247782,16.408918365984,9.34187886497911
2021-04-26,10.9406084521547,15.1038595632024,8.50222080225955
2021-04-27,13.7428877417508,17.2777084006327,13.5285351793806
2021-04-28,13.3900288834254,17.8560934910106,13.1585160746587
2021-04-29,12.018305495065,16.0919584190437,12.3300688096132
2021-04-30,10.9183648971211,15.3071720442616,11.5149119490365
2021-05-01,12.0430651895901,14.3313289048955,11.7820919493963
2021-05-02,10.825401510237,13.1283256217883,11.1475417396015
2021-05-03,9.78374981003092,11.8525692639854,10.404010376504
2021-05-04,10.2862837249137,20.0794395100044,11.5651757708868
2021-05-05,13.6697963025947,22.5160468012792,12.2314962603332
2021-05-06,14.9995186198994,23.3002664748318,14.3494725243944
2021-05-07,13.6986687231202,21.0367741236364,13.389932841338
2021-05-08,12.2723067577603,18.9599292110517,12.4374903918326
2021-05-09,11.5293129760719,19.9085134506898,13.4395560931379
2021-05-10,10.4457815906678,18.1108811392629,12.485260835046
2021-05-11,10.8911786604486,16.86927750281,11.7574343995411
2021-05-12,10.8369279021901,17.707242205168,11.4959014165732
2021-05-13,21.6582888815134,24.7522347695578,16.8813166250928
2021-05-14,19.9686091281063,23.6251216968395,15.7172867336908
2021-05-15,18.2941313166835,24.2004020775374,15.1100761930395
2021-05-16,19.1131384543975,26.7796909417428,17.2061421776864
2021-05-17,17.0653760541135,23.9916141861875,16.1055267436242
2021-05-18,20.8033965633831,29.1968077160806,18.2057524360437
2021-05-19,18.7983570654572,26.0171671558931,16.7944700563356
2021-05-20,75.1865224219898,149.975700841167,45.8487573201475
2021-05-21,72.1277778583577,141.193577593214,45.2218793050239
2021-05-22,73.9454766690553,143.226109459315,46.6602379841412
2021-05-23,67.0663450100237,132.937606512597,43.3608967503269
2021-05-24,68.9767071964812,131.288889734347,44.9852290008814
2021-05-25,84.2386217824841,168.606260248118,55.1187632240939
2021-05-26,74.1088454077349,149.317589017689,50.5886684248822
2021-05-27,67.6162877096875,137.413934551878,47.1441647475033
2021-05-28,59.6613982467946,121.831167750744,43.3992287876991
2021-05-29,60.1757277825447,121.3716814202,46.2172981792243
2021-05-30,55.8546431910717,112.433455915896,43.8561927197702
2021-05-31,50.2976258956762,101.14564775142,40.5678717356433
2021-06-01,47.4991871263775,98.681467872401,41.0171294182336
2021-06-02,42.0037322053309,87.2785362416314,37.5715682827142
2021-06-03,39.983177575583,82.2138047605262,34.7497081711896
2021-06-04,37.9102962876898,76.49550999452,33.5814815098698
2021-06-05,37.7824642953996,72.8417491129073,33.0774742934608
2021-06-06,33.9612266897392,64.5659906162362,31.178287801445
2021-06-07,30.0405137014482,57.2421893145289,28.7474290000584
2021-06-08,31.6299235541194,56.1305528389307,28.3834977741508
2021-06-09,28.1957503327276,50.4034474888723,26.3104334396758
2021-06-10,30.1341995462312,46.918550942396,27.6448200320341
2021-06-11,28.2557248030745,44.9338104842912,26.2491920738397
2021-06-12,25.0943128108655,40.9839435278967,24.1807137869433
2021-06-13,22.9798030641866,36.3070749165143,22.7655062735822
2021-06-14,24.8209485859878,35.5270681010445,24.7585398855749
2021-06-15,22.3982436696475,31.7806826816242,23.3334662279063
2021-06-16,19.9562139407629,28.3535381109618,21.5475878288626
2021-06-17,20.0570789168411,28.9682351722919,21.9728519221342
2021-06-18,17.8095227718515,25.7417039828311,20.2439924145303
2021-06-19,18.1023535463435,25.4093531403792,20.9494081604461
2021-06-20,16.2584085764865,23.0401107542224,19.5628482423219
2021-06-21,14.5265213005757,20.8459641000561,18.0912781802569
2021-06-22,38.0920680110068,57.9285419666298,29.5312620340478
2021-06-23,34.2026250757723,52.6867695150301,27.0400156929603
2021-06-24,34.6585333534858,53.2175839345255,25.507377459402
2021-06-25,31.9001271793989,48.1962049380247,23.8572085362224
