Date,Open,High,Low,Close
2020/11/29,537.5,576.9,530.32,576.3
2020/11/30,576.32,616.85,570.07,616.66
2020/12/1,616.65,635.7,560,585.26
2020/12/2,585.26,604.93,575,596.89
2020/12/3,596.88,623.44,585.82,615.85
2020/12/4,615.84,620,565.82,567.24
2020/12/5,567.24,597.11,560.88,596.8
2020/12/6,596.82,607.5,583,601.54
2020/12/7,601.59,603.15,584.22,591.28
2020/12/8,591.27,595,549.22,554.94
2020/12/9,554.92,578.08,530.43,573.09
2020/12/10,573.2,575.7,548.11,558.99
2020/12/11,558.99,560.8,535.5,544.43
2020/12/12,544.46,574,543.1,568.04
2020/12/13,568.09,595,563.22,590.7
2020/12/14,590.81,591.48,575.6,586.29
2020/12/15,586.29,597.2,578.58,588.64
2020/12/16,588.78,640,580.71,637.18
2020/12/17,637.18,676.25,625.76,642.7
2020/12/18,642.71,664.61,629.4,653.85
2020/12/19,653.76,669.95,645.42,658.03
2020/12/20,658.05,661.39,621.01,638.18
2020/12/21,638.1,648,595.9,607.58
2020/12/22,607.68,637.73,588,636.45
2020/12/23,636.41,638.44,551.28,585.56
2020/12/24,585.48,615.02,565.43,612.31
2020/12/25,612.31,634.24,604.28,626.82
2020/12/26,626.78,652.91,615.26,637.44
2020/12/27,637.44,717.13,625,685.11
2020/12/28,685.1,748.09,681.04,730.41
2020/12/29,730.4,740.78,689.2,732
2020/12/30,732,758.74,716.62,752.17
2020/12/31,752.17,755.74,722,736.42
2021/1/1,736.42,749,714.29,728.91
2021/1/2,728.91,787.69,714.91,774.56
2021/1/3,774.44,1011.07,768.71,978.28
2021/1/4,978.33,1162.97,890,1041.43
2021/1/5,1041.45,1134.6,974.45,1099.56
2021/1/6,1100.16,1213,1057.26,1208.42
2021/1/7,1208.75,1289,1131,1224.87
2021/1/8,1224.86,1273.75,1065,1216.93
2021/1/9,1216.72,1304.37,1171.36,1276
2021/1/10,1276,1348.33,1170,1254.25
2021/1/11,1254.24,1260,915,1087.01
2021/1/12,1087,1150.02,1006.33,1050.16
2021/1/13,1050.36,1137.65,987.48,1129.89
2021/1/14,1129.79,1247.55,1086.7,1231.62
2021/1/15,1231.89,1256.98,1069.42,1168.53
2021/1/16,1168.48,1298,1151.77,1227.83
2021/1/17,1227.83,1269.02,1165,1232.45
2021/1/18,1232.5,1260.75,1182.58,1258.45
2021/1/19,1258.52,1438.3,1251.49,1365.36
2021/1/20,1365.36,1407.93,1235.42,1376.99
2021/1/21,1376.72,1390,1086,1110.96
2021/1/22,1111.98,1273.79,1042.31,1232.62
2021/1/23,1232.61,1272.44,1195.9,1233.6
2021/1/24,1233.46,1398.83,1220,1392.51
2021/1/25,1392.19,1475,1293.69,1317.88
2021/1/26,1317.6,1378.49,1244.56,1365.97
2021/1/27,1366.54,1373.9,1207,1239.03
2021/1/28,1238.93,1360,1217.23,1329.69
2021/1/29,1329.44,1436.9,1285.35,1379.5
2021/1/30,1379.56,1406,1326.41,1378.05
2021/1/31,1378.04,1380.74,1281.12,1312.55
2021/2/1,1312.45,1377.99,1269.99,1374.17
2021/2/2,1374.09,1547.9,1360.28,1511.87
2021/2/3,1511.93,1669.35,1508.39,1664.49
2021/2/4,1664.67,1695.2,1554.44,1595.67
2021/2/5,1595.53,1760.49,1591,1719.19
2021/2/6,1718.95,1743.67,1642.94,1676.35
2021/2/7,1676.35,1693,1490.46,1611.62
2021/2/8,1611.46,1775.57,1563.89,1750.15
2021/2/9,1749.68,1821.88,1708.49,1769.13
2021/2/10,1769.14,1837.86,1680,1740.78
2021/2/11,1740.76,1819,1703.44,1785.62
2021/2/12,1785.83,1864.88,1739.88,1840.26
2021/2/13,1840.24,1871.72,1765,1814.96
2021/2/14,1815.25,1850,1784.11,1800.42
2021/2/15,1800.03,1835.72,1655.67,1779.25
2021/2/16,1779.33,1827.28,1724,1781.99
2021/2/17,1781.99,1855,1733.01,1849.88
2021/2/18,1849.7,1950.5,1849.69,1939.61
2021/2/19,1938.91,1972.82,1891,1955
2021/2/20,1955.46,2042.34,1803.14,1913
2021/2/21,1912.9,1976.31,1883.01,1933.53
2021/2/22,1933.54,1936.29,1551,1777.58
2021/2/23,1777.42,1782.39,1355,1577.89
2021/2/24,1577.79,1712.7,1500.2,1623.39
2021/2/25,1623.16,1671.59,1459.16,1481.75
2021/2/26,1482.08,1562.25,1400,1444.59
2021/2/27,1444.56,1529,1425,1458.13
2021/2/28,1458.27,1468.75,1293.18,1419.18
2021/3/1,1418.67,1572,1409.91,1569.86
2021/3/2,1570,1602.9,1455.52,1486.78
2021/3/3,1486.79,1656.94,1475.47,1567.69
2021/3/4,1567.68,1624.87,1506.36,1539.23
2021/3/5,1539.22,1548.96,1441.66,1528.31
2021/3/6,1528.08,1671.58,1513.03,1650.35
2021/3/7,1650.68,1734.16,1630.35,1726.16
2021/3/8,1726.46,1843.59,1664.96,1833.18
2021/3/9,1833.22,1870.77,1798.2,1870.51
2021/3/10,1870.5,1877.69,1757,1795.12
2021/3/11,1795.28,1846.7,1725,1825.78
2021/3/12,1825.78,1841.88,1719.72,1766.1
2021/3/13,1766.13,1944.3,1727.75,1922.35
2021/3/14,1922.35,1933.1,1836,1848.1
2021/3/15,1848.1,1891.76,1730,1793.48
2021/3/16,1793.99,1819.5,1711.68,1805.12
2021/3/17,1805.01,1838.88,1741.18,1823.58
2021/3/18,1823.58,1850,1759.04,1776.08
2021/3/19,1775.92,1840.61,1733.47,1809.1
2021/3/20,1809.01,1868.83,1800.86,1806.1
2021/3/21,1806.57,1817.16,1747,1782.98
2021/3/22,1783.23,1807.51,1655.15,1680.97
2021/3/23,1681.17,1721.17,1650,1668.08
2021/3/24,1668.2,1740.86,1536.92,1581.84
2021/3/25,1581.88,1622,1549.4,1585.74
2021/3/26,1585.83,1699.93,1585.79,1698.84
2021/3/27,1698.84,1732.67,1666.41,1712.63
2021/3/28,1712.52,1725.66,1661.4,1687.01
2021/3/29,1687.16,1841,1677.85,1816.74
2021/3/30,1816.76,1859.13,1786.3,1840.46
2021/3/31,1840.41,1947.29,1768.15,1919.37
2021/4/1,1919.37,1984.77,1885.02,1968.05
2021/4/2,1968.05,2146,1948.48,2133.69
2021/4/3,2133.69,2138.12,1996.3,2008.52
2021/4/4,2008.59,2091.83,1975.24,2075.69
2021/4/5,2075.7,2130.64,2002.15,2107.38
2021/4/6,2107.43,2151,2044.65,2112.21
2021/4/7,2112.22,2129.01,1930.01,1963.47
2021/4/8,1963.46,2084.61,1947.35,2080.46
2021/4/9,2080.39,2100,2047.57,2066.87
2021/4/10,2067.19,2200,2058,2133.49
2021/4/11,2133.49,2165.02,2113.4,2151.36
2021/4/12,2151.42,2203.46,2102,2137.69
2021/4/13,2137.86,2318,2135.53,2299.19
2021/4/14,2299.19,2447.29,2281.33,2432.6
2021/4/15,2432.59,2543.47,2400,2514.04
2021/4/16,2514.04,2548.29,2300,2422.67
2021/4/17,2422.38,2495,2310,2317.6
2021/4/18,2317.65,2340,1946.8,2235.64
2021/4/19,2235.65,2300,2080,2161.12
2021/4/20,2161.12,2346.62,2055,2330.03
2021/4/21,2330.26,2469.54,2235.16,2357.06
2021/4/22,2357.06,2644.47,2303.44,2397.94
2021/4/23,2397.94,2442.89,2107,2367.39
2021/4/24,2367.39,2368.74,2154.8,2213.35
2021/4/25,2214.08,2356.64,2168,2320.49
2021/4/26,2320.44,2542.8,2303.64,2532.6
2021/4/27,2532.06,2680,2480.29,2666.13
2021/4/28,2666.13,2760,2559.44,2748.24
2021/4/29,2748.23,2798,2668,2757.04
2021/4/30,2757.04,2798.3,2723.09,2772.42
2021/5/1,2772.42,2954.28,2743.41,2944.77
2021/5/2,2944.83,2985,2852.26,2949.56
2021/5/3,2949.33,3454,2949.32,3431.04
2021/5/4,3431.04,3527,3160,3239.01
2021/5/5,3239.01,3549.34,3200.23,3524.26
2021/5/6,3524.33,3605.4,3376.47,3489.73
2021/5/7,3489.74,3587,3353.23,3479.53
2021/5/8,3479.79,3958.33,3449.27,3910.26
2021/5/9,3910.26,3983.65,3726.08,3923.95
2021/5/10,3923.95,4208,3650,3945.88
2021/5/11,3946.63,4180.22,3771.64,4173.45
2021/5/12,4173.46,4372.72,3701.58,3823.21
2021/5/13,3810.15,4034.77,3500,3717.91
2021/5/14,3717.92,4173.28,3691.35,4075.01
2021/5/15,4075.02,4134.05,3632,3646.68
2021/5/16,3646.24,3879,3343.06,3582.1
2021/5/17,3581.81,3587.06,3102,3282.51
2021/5/18,3282.25,3565.71,3240,3375.07
2021/5/19,3375.08,3441.73,1888,2438.92
2021/5/20,2438.92,2990.05,2155,2768.62
2021/5/21,2767.87,2938.54,2101,2430.98
2021/5/22,2430.98,2485,2145,2294.87
2021/5/23,2295.45,2381.57,1728.74,2096.39
2021/5/24,2096.63,2675,2079.94,2648.43
2021/5/25,2647.92,2750,2378.54,2705.11
2021/5/26,2705.1,2910,2643,2884.94
2021/5/27,2884.82,2889.74,2633.68,2742.23
2021/5/28,2742.23,2762.45,2327.38,2412.1
2021/5/29,2412.34,2574.27,2204.1,2278.74
2021/5/30,2278.74,2476.42,2180.53,2385.98
2021/5/31,2385.82,2720,2271.44,2706.15
2021/6/1,2706.15,2740,2523.74,2634.57
2021/6/2,2634.31,2802.99,2550,2706.22
2021/6/3,2706.21,2891.95,2662.4,2857.25
2021/6/4,2857.25,2860,2552,2689.51
2021/6/5,2689.54,2816.87,2552.23,2627.73
2021/6/6,2627.63,2745,2614,2711.92
2021/6/7,2711.92,2847.55,2570,2592.05
2021/6/8,2592.05,2620.99,2304.91,2507.23
2021/6/9,2507.43,2626.63,2405.28,2610.18
2021/6/10,2610.2,2624.46,2425.11,2471.09
2021/6/11,2471.01,2497.99,2321.37,2354.01
2021/6/12,2354.09,2454.53,2256.22,2370.74
2021/6/13,2370.64,2548.41,2308.41,2509.33
2021/6/14,2509.33,2609.17,2461,2580.77
2021/6/15,2580.58,2640,2507.7,2543.54
2021/6/16,2543.55,2556.19,2351.18,2367.89
2021/6/17,2368.02,2460.5,2306,2373.28
2021/6/18,2373.28,2378,2139,2234.09
2021/6/19,2234.09,2278.82,2161.67,2164.67
2021/6/20,2165.34,2280.01,2040.68,2243.47
2021/6/21,2243.49,2260.16,1865.54,1885.49
2021/6/22,1885.27,1998,1700.48,1879.28
2021/6/23,1879.29,2045,1821.95,1968.14
2021/6/24,1967.95,2036.61,1884.79,1989.52
2021/6/25,1989.53,2019.99,1791.22,1808.82
2021/6/26,1808.97,1852.8,1717.32,1829.64
2021/6/27,1829.84,1984.5,1804.26,1982.28
2021/6/28,1982.27,2145,1960.52,2084.41
2021/6/29,2084.42,2245,2073.57,2165.33
2021/6/30,2165.46,2287.78,2087.99,2275.68
2021/7/1,2275.68,2275.93,2073.12,2106.41
2021/7/2,2106.41,2160,2018.5,2154.13
2021/7/3,2153.95,2240,2112.01,2226.99
2021/7/4,2226.99,2389.93,2189.58,2322.69
2021/7/5,2322.69,2324.64,2157.32,2196.53
2021/7/6,2196.85,2350,2193,2322.5
2021/7/7,2322.51,2409,2291.9,2316.57
2021/7/8,2316.25,2325.6,2084.79,2116.33
2021/7/9,2116.32,2189.4,2046.51,2146.99
2021/7/10,2146.99,2194.82,2074.16,2110.69
2021/7/11,2110.68,2174,2081.02,2140.45
2021/7/12,2140.54,2167.83,2006.68,2031.58
2021/7/13,2031.57,2047.35,1918,1940.15
2021/7/14,1940.44,2019.18,1865,1994.58
2021/7/15,1994.41,2042.88,1881,1919.51
2021/7/16,1919.54,1965,1850,1876.26
2021/7/17,1876.47,1919.19,1844.45,1899.59
2021/7/18,1899.5,1993.79,1877.1,1891.64
2021/7/19,1891.65,1919,1805,1818.73
2021/7/20,1818.73,1841.34,1706,1786.03
2021/7/21,1786.03,2035.23,1747.55,1995.5
2021/7/22,1995.5,2046,1947.62,2024.56
2021/7/23,2024.27,2130.9,1993.22,2124.25
2021/7/24,2124.26,2199.5,2105.58,2184.75
2021/7/25,2184.9,2197.41,2105.93,2189.79
2021/7/26,2189.82,2433.65,2171.57,2228.08
2021/7/27,2227.81,2319.26,2150.5,2299.49
2021/7/28,2299.47,2345,2243.15,2300.9
2021/7/29,2300.9,2400,2266.12,2382.92
2021/7/30,2382.93,2471.7,2315.92,2461.81
2021/7/31,2461.77,2553.86,2420.68,2531.05
2021/8/1,2531.1,2697.61,2511.24,2555.69
2021/8/2,2555.5,2666,2507,2606.93
2021/8/3,2606.92,2632.44,2442.32,2509.04
2021/8/4,2508.51,2772.71,2457.68,2724.78
2021/8/5,2724.55,2843.98,2529.91,2826.99
2021/8/6,2827.01,2946.75,2720.06,2891.58
2021/8/7,2891.54,3171,2865.5,3160.31
2021/8/8,3160.48,3189.99,2949.03,3011.85
2021/8/9,3011.84,3186,2893.23,3160.52
2021/8/10,3160.51,3233,3051.22,3141.66
2021/8/11,3141.14,3274,3120.27,3160.5
2021/8/12,3160.4,3239,2979.29,3045.96
2021/8/13,3046.11,3327.83,3033.8,3322.32
2021/8/14,3322.33,3330.98,3200,3263.16
2021/8/15,3263.16,3320,3111.13,3307.09
2021/8/16,3307.35,3335,3135.22,3146.53
2021/8/17,3147.18,3290,2991.89,3011.72
2021/8/18,3011.73,3125.81,2950,3014.55
2021/8/19,3014.18,3188,2958.33,3184.12
2021/8/20,3184.11,3300,3177.16,3284.82
2021/8/21,3284.81,3309.16,3207,3223.43
2021/8/22,3223.36,3272,3126.42,3238
2021/8/23,3238,3377.89,3230.02,3321.28
2021/8/24,3321.28,3357.85,3147.31,3170.62
2021/8/25,3170.63,3248,3080,3226.87
2021/8/26,3226.88,3250,3053.3,3093.2
2021/8/27,3093.06,3280,3060.18,3273.45
2021/8/28,3273.89,3287,3210.31,3244.48
2021/8/29,3244.75,3285,3152.34,3223.47
2021/8/30,3223.47,3347.95,3143,3229.64
2021/8/31,3229.14,3476,3188.77,3429.2
2021/9/1,3429.19,3842,3382.22,3826.82
2021/9/2,3826.82,3836.8,3717.04,3785.82
2021/9/3,3785.82,4027.88,3705.05,3938.11
2021/9/4,3938.11,3970,3832.5,3885.52
2021/9/5,3885.61,3980,3830,3950.29
2021/9/6,3950.28,3970,3864.3,3926.77
2021/9/7,3926.67,3947.15,3005,3434.57
2021/9/8,3434.84,3560,3215.16,3499
2021/9/9,3499.01,3567.06,3390.4,3424.93
2021/9/10,3424.94,3514.11,3150,3208.86
2021/9/11,3208.85,3348.37,3200,3267.21
2021/9/12,3267.1,3474.16,3231.1,3404.21
2021/9/13,3404.3,3430.3,3108.49,3285.35
2021/9/14,3285.09,3437.05,3269.95,3434.37
2021/9/15,3434.37,3616.16,3357.78,3613.55
2021/9/16,3613.55,3676.28,3481.14,3567.98
2021/9/17,3567.97,3594.17,3350.07,3399.81
2021/9/18,3399.89,3541.96,3368.88,3435.64
2021/9/19,3435.64,3456.53,3277.74,3328.62
2021/9/20,3328.57,3347.82,2913.39,2977.28
2021/9/21,2977.32,3105.83,2652,2765.9
2021/9/22,2766.72,3088.88,2737.54,3076.92
2021/9/23,3076.92,3174.5,3033.85,3152.5
2021/9/24,3152.41,3158.52,2733,2928.53
2021/9/25,2928.22,2967.52,2801.57,2921.73
2021/9/26,2921.84,3115.51,2738.17,3059.37
2021/9/27,3059.36,3164.94,2922.71,2925.59
2021/9/28,2924.76,2970.82,2789,2804.91
2021/9/29,2805.15,2950,2782,2850.45
2021/9/30,2850.45,3048.42,2837.19,3000.61
2021/10/1,3000.62,3330,2969.07,3309.91
2021/10/2,3309.91,3469,3257,3387.76
2021/10/3,3387.77,3488,3342.51,3417.73
2021/10/4,3417.73,3437.19,3270,3386.31
2021/10/5,3386.31,3545,3363.78,3515.27
2021/10/6,3515.48,3632.11,3342,3574.89
2021/10/7,3574.88,3653.98,3470.8,3587.47
2021/10/8,3587.47,3695,3532,3563.13
2021/10/9,3563.13,3635,3538.07,3574.82
2021/10/10,3574.83,3604,3405,3414.22
2021/10/11,3414.22,3623.8,3371,3542.12
2021/10/12,3542.12,3547.11,3403.21,3491.46
2021/10/13,3491.43,3613,3412.7,3607.42
2021/10/14,3607.41,3824,3586.04,3790.82
2021/10/15,3790.82,3907.77,3734.1,3868.99
2021/10/16,3868.38,3971,3803.56,3829.96
2021/10/17,3829.96,3919.19,3640,3846.85
2021/10/18,3847,3893.14,3676,3744.96
2021/10/19,3744.96,3886.89,3732,3877.03
2021/10/20,3876.98,4169,3828.05,4161.15
2021/10/21,4161.37,4375,4013.13,4052.99
2021/10/22,4053,4167.41,3888,3972.2
2021/10/23,3972.19,4172,3937.51,4167.12
2021/10/24,4167.13,4186.57,3961.5,4082.33
2021/10/25,4082.33,4236,4067.71,4220.37
2021/10/26,4220.36,4297,4090.21,4131.52
2021/10/27,4131.52,4307,3909,3922
2021/10/28,3921.99,4295,3890.17,4286.02
2021/10/29,4286.01,4460.47,4265.97,4418.89
2021/10/30,4418.89,4434.06,4232.2,4322.68
2021/10/31,4322.68,4399.14,4164.35,4287.21
2021/11/1,4287.48,4386.58,4146.3,4319.43
2021/11/2,4319.43,4599.6,4284.43,4589.89
2021/11/3,4589.68,4665.87,4455,4603.35
2021/11/4,4603.35,4606.65,4420.08,4532.32
2021/11/5,4532.31,4570.05,4438.8,4474.24
2021/11/6,4474.24,4530,4326.17,4518
2021/11/7,4518,4637.98,4502.37,4612.59
2021/11/8,4612.59,4822.97,4612,4807.98
2021/11/9,4807.98,4838.28,4713.89,4732.33
2021/11/10,4732.33,4868,4461.93,4628.78
2021/11/11,4628.68,4779,4576.47,4719
2021/11/12,4719,4809.71,4507.85,4665.46
2021/11/13,4665.47,4707.6,4584.08,4644.28
2021/11/14,4644.27,4696.05,4514.12,4626.5
2021/11/15,4626.5,4772.01,4540,4563.78
2021/11/16,4563.77,4563.77,4103,4209.76
2021/11/17,4209.59,4299.91,4063.48,4287.8
2021/11/18,4288.07,4344.81,3956.44,3996.9
2021/11/19,3996.9,4308.97,3973.01,4294.76
2021/11/20,4294.75,4435.88,4199.86,4412.17
2021/11/21,4412.17,4451,4242.41,4258.31
2021/11/22,4259.7,4320,4022.74,4085.97
2021/11/23,4086.28,4385.59,4059.62,4339.44
2021/11/24,4339.45,4373.94,4167.65,4269.36
2021/11/25,4270.1,4550,4248.27,4524.85
2021/11/26,4524.48,4551,3913,4041.2
2021/11/27,4041.2,4183.66,4028.34,4095.29
2021/11/28,4095.29,4298.51,3964,4294.78
2021/11/29,4294.77,4458.92,4276.89,4444.53
2021/11/30,4444.54,4753,4346.36,4630.26
2021/12/1,4630.25,4778.75,4523.99,4582.95
2021/12/2,4582.95,4634.83,4433,4511.21
2021/12/3,4511.35,4654.88,4032.5,4215.73
2021/12/4,4215.01,4238.59,3503.68,4117.25
2021/12/5,4117.25,4248.19,4031.39,4196.44
2021/12/6,4196.44,4376.15,3921,4347.59
2021/12/7,4347.57,4425,4255.92,4306.4
2021/12/8,4306.4,4450.49,4222.95,4436.91
2021/12/9,4436.91,4488,4076.16,4105.64
2021/12/10,4105.64,4231.08,3887.37,3897.94
2021/12/11,3898.31,4097.08,3828.22,4089.37
2021/12/12,4089.68,4173.63,3986.25,4130
2021/12/13,4130,4142.75,3671.45,3781.93
2021/12/14,3781.92,3882.74,3685,3858.99
2021/12/15,3858.99,4092.22,3643.73,4019.08
2021/12/16,4019.54,4113.43,3942.11,3958.11
2021/12/17,3959.11,3994.1,3700,3875.42
2021/12/18,3875.43,3996.93,3767.01,3959.93
2021/12/19,3959.93,4032.43,3884,3924.14
2021/12/20,3924.14,3983.37,3753,3944.73
2021/12/21,3944.72,4063,3913.21,4014.15
2021/12/22,4014.41,4074.87,3933.4,3979.51
2021/12/23,3979.51,4150,3893.23,4111.41
2021/12/24,4111.41,4134.84,4017.17,4046.36
2021/12/25,4046.35,4137.91,4018.62,4094.83
2021/12/26,4094.36,4105,4000,4063.56
2021/12/27,4063.57,4127.46,4031,4037.23
2021/12/28,4037.22,4037.23,3759.36,3792.75
2021/12/29,3792.75,3827.78,3604.2,3630.19
2021/12/30,3630.18,3769.1,3585,3709.27
2021/12/31,3709.27,3815,3622.29,3676.23
2022/1/1,3676.22,3776.45,3673.46,3765.54
2022/1/2,3765.54,3857.44,3717.3,3828.27
2022/1/3,3828.11,3853.09,3680,3765.89
2022/1/4,3765.89,3900.73,3713.11,3785.11
2022/1/5,3785.1,3848,3415,3540.63
2022/1/6,3539.82,3550.43,3300,3406.81
2022/1/7,3406.81,3416.76,3064.42,3199.24
2022/1/8,3198.68,3250,3000,3080.95
2022/1/9,3080.98,3211.72,3057.35,3151.97
2022/1/10,3151.97,3185,2928.83,3082.68
2022/1/11,3082.87,3263.54,3051.8,3239.72
2022/1/12,3239.73,3411.43,3206.2,3371.26
2022/1/13,3371.6,3410,3233.43,3240.61
2022/1/14,3240.61,3342.79,3188,3307.42
2022/1/15,3307.42,3371.64,3261,3326.04
2022/1/16,3326.51,3393.6,3269.62,3346.88
2022/1/17,3346.89,3357.57,3141.1,3209.67
2022/1/18,3209.68,3243.87,3082,3159.85
2022/1/19,3159.85,3174.87,3000,3084.02
2022/1/20,3084.02,3273.37,2987.15,3001.48
2022/1/21,3001.48,3034.12,2403,2568.15
2022/1/22,2567.47,2626,2300,2412.18
2022/1/23,2412.18,2556.78,2370.8,2539.01
2022/1/24,2539,2539.75,2159,2439.29
2022/1/25,2439.56,2506.55,2348.96,2458.83
2022/1/26,2459.04,2722,2402.03,2462.99
2022/1/27,2463,2521,2316.43,2424.25
2022/1/28,2424.02,2558.98,2357.88,2544.99
2022/1/29,2544.99,2636.66,2520.01,2601.43
2022/1/30,2601.43,2640,2542.5,2601.68
2022/1/31,2601.67,2706.77,2476.07,2686.94
2022/2/1,2686.94,2813,2673.52,2787.23
2022/2/2,2787.48,2810.88,2612.72,2680.67
2022/2/3,2680.25,2726.64,2576.05,2695.46
2022/2/4,2695.21,2995,2671.4,2994.99
2022/2/5,2994.99,3060.47,2958.01,3012.65
